family,noise,length,seed,method,stat_cfg_name,precision,recall,f1,roc_auc,pr_auc,edges_mean,edges_energy_only,edges_volatility_only,edges_union,auroc_lag1,auroc_lag2,status,time_seconds
hawkes,low,short,1,NOTEARS,default,0.0,0.0,0.0,0.5,0.07777777777777778,,,,,,,,
hawkes,low,short,1,PCMCI+,default,0.09523809523809523,0.2857142857142857,0.14285714285714285,0.5283993115318416,0.08276643990929705,,,,,,,,
hawkes,low,short,1,DYNOTEARS,default,0.0,0.0,0.0,0.5,0.07777777777777778,,,,,,,,
poisson,low,long,1,SBTG-Linear,hac5_alpha010_by,0.03125,0.14285714285714285,0.05128205128205128,0.3846815834767642,0.07113095238095238,14.0,0.0,18.0,32.0,,,success,102.15542960166931
poisson,low,long,1,SBTG-Linear,hac7_alpha010_by,0.03125,0.14285714285714285,0.05128205128205128,0.3846815834767642,0.07113095238095238,14.0,0.0,18.0,32.0,,,success,104.09684562683105
poisson,low,long,1,SBTG-FeatureBilinear,hac5_alpha010_by,0.08571428571428572,0.42857142857142855,0.14285714285714285,0.5215146299483648,0.08117913832199547,17.0,0.0,18.0,35.0,,,success,133.60663175582886
poisson,low,long,1,SBTG-FeatureBilinear,hac7_alpha010_by,0.08823529411764706,0.42857142857142855,0.14634146341463414,0.5275387263339071,0.08225957049486461,16.0,0.0,18.0,34.0,,,success,120.99325609207153
poisson,low,long,1,SBTG-Minimal,hac5_alpha010_by,0.08064516129032258,0.7142857142857143,0.14492753623188406,0.5137693631669535,0.07982590885816693,,,,,0.5490533562822719,0.7082352941176471,success,251.34258270263672
poisson,low,long,1,SBTG-Minimal,hac7_alpha010_by,0.08064516129032258,0.7142857142857143,0.14492753623188406,0.5137693631669535,0.07982590885816693,,,,,0.5370051635111877,0.7105882352941177,success,252.3262939453125
poisson,low,long,1,VAR-LASSO,default,0.375,0.42857142857142855,0.4,0.685025817555938,0.24444444444444444,,,,,,,,
poisson,low,long,1,VAR-Ridge,default,0.07777777777777778,1.0,0.14432989690721648,0.6660929432013769,0.310877974235286,,,,,,,,
poisson,low,long,1,VAR-LiNGAM,default,0.0,0.0,0.0,0.4879518072289157,0.07777777777777778,,,,,,,,
poisson,low,long,1,Poisson-GLM,default,0.07777777777777778,1.0,0.14432989690721648,0.6798623063683304,0.36644698726752256,,,,,,,,
poisson,low,long,1,NOTEARS,default,0.0,0.0,0.0,0.5,0.07777777777777778,,,,,,,,
poisson,low,long,1,PCMCI+,default,0.23076923076923078,0.42857142857142855,0.3,0.6540447504302928,0.14334554334554334,,,,,,,,
poisson,low,long,1,DYNOTEARS,default,0.0,0.0,0.0,0.4939759036144578,0.07777777777777778,,,,,,,,
poisson,low,long,0,SBTG-Linear,hac5_alpha010_by,0.1956521739130435,1.0,0.32727272727272727,0.7716049382716049,0.1956521739130435,26.0,0.0,20.0,46.0,,,success,102.07452654838562
poisson,low,long,0,SBTG-Linear,hac7_alpha010_by,0.1956521739130435,1.0,0.32727272727272727,0.7716049382716049,0.1956521739130435,26.0,0.0,20.0,46.0,,,success,104.97544407844543
poisson,low,long,0,SBTG-FeatureBilinear,hac5_alpha010_by,0.10344827586206896,0.3333333333333333,0.15789473684210525,0.5061728395061729,0.10114942528735633,13.0,0.0,16.0,29.0,,,success,133.7601490020752
poisson,low,long,0,SBTG-FeatureBilinear,hac7_alpha010_by,0.1,0.3333333333333333,0.15384615384615385,0.5,0.1,13.0,0.0,17.0,30.0,,,success,121.37249898910522
poisson,low,long,0,SBTG-Minimal,hac5_alpha010_by,0.08333333333333333,0.6666666666666666,0.14814814814814814,0.42592592592592593,0.08888888888888889,,,,,0.5843621399176955,0.4315304948216341,success,258.0294578075409
poisson,low,long,0,SBTG-Minimal,hac7_alpha010_by,0.0958904109589041,0.7777777777777778,0.17073170731707318,0.4814814814814815,0.09680365296803653,,,,,0.5651577503429356,0.5799769850402762,success,255.8477828502655
poisson,low,long,0,VAR-LASSO,default,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.5020576131687242,0.10277777777777777,,,,,,,,
poisson,low,long,0,VAR-Ridge,default,0.1,1.0,0.18181818181818182,0.5651577503429355,0.1295057751244774,,,,,,,,
poisson,low,long,0,VAR-LiNGAM,default,0.0,0.0,0.0,0.47530864197530864,0.1,,,,,,,,
poisson,low,long,0,Poisson-GLM,default,0.1,1.0,0.18181818181818182,0.5486968449931413,0.13321618922613493,,,,,,,,
poisson,low,long,0,NOTEARS,default,0.0,0.0,0.0,0.5,0.1,,,,,,,,
poisson,low,long,0,PCMCI+,default,0.058823529411764705,0.1111111111111111,0.07692307692307693,0.45679012345679015,0.0954248366013072,,,,,,,,
poisson,low,long,0,DYNOTEARS,default,0.0,0.0,0.0,0.4876543209876543,0.1,,,,,,,,
hawkes,high,short,0,SBTG-Linear,hac5_alpha010_by,0.2,0.8888888888888888,0.32653061224489793,0.7469135802469136,0.1888888888888889,36.0,0.0,4.0,40.0,,,success,37.19480562210083
hawkes,high,short,0,SBTG-Linear,hac7_alpha010_by,0.20512820512820512,0.8888888888888888,0.3333333333333333,0.7530864197530864,0.19344729344729344,35.0,0.0,4.0,39.0,,,success,36.863741636276245
hawkes,high,short,0,SBTG-FeatureBilinear,hac5_alpha010_by,0.13333333333333333,0.2222222222222222,0.16666666666666666,0.5308641975308642,0.10740740740740741,6.0,0.0,9.0,15.0,,,success,51.51732850074768
hawkes,high,short,0,SBTG-FeatureBilinear,hac7_alpha010_by,0.09090909090909091,0.1111111111111111,0.1,0.4938271604938272,0.09898989898989899,5.0,0.0,6.0,11.0,,,success,56.419853925704956
hawkes,high,short,0,SBTG-Minimal,hac5_alpha010_by,0.12727272727272726,0.7777777777777778,0.21875,0.5925925925925926,0.1212121212121212,,,,,0.7119341563786008,0.6306098964326812,success,90.46194982528687
hawkes,high,short,0,SBTG-Minimal,hac7_alpha010_by,0.07272727272727272,0.4444444444444444,0.125,0.40740740740740744,0.08787878787878789,,,,,0.4842249657064472,0.5074798619102416,success,89.54425740242004
hawkes,high,short,0,VAR-LASSO,default,0.2,0.3333333333333333,0.25,0.5829903978052126,0.12945326278659613,,,,,,,,
hawkes,high,short,0,VAR-Ridge,default,0.1,1.0,0.18181818181818182,0.6104252400548696,0.14465239936616472,,,,,,,,
hawkes,high,short,0,VAR-LiNGAM,default,0.0,0.0,0.0,0.4876543209876543,0.1,,,,,,,,
hawkes,high,short,0,Poisson-GLM,default,0.1,1.0,0.18181818181818182,0.6323731138545954,0.20772212139528728,,,,,,,,
hawkes,high,short,0,NOTEARS,default,0.0,0.0,0.0,0.5,0.1,,,,,,,,
hawkes,high,short,0,PCMCI+,default,0.14285714285714285,0.3333333333333333,0.2,0.5555555555555556,0.1142857142857143,,,,,,,,
hawkes,high,short,0,DYNOTEARS,default,0.0,0.0,0.0,0.4876543209876543,0.1,,,,,,,,
hawkes,high,short,1,SBTG-Linear,hac5_alpha010_by,0.08571428571428572,0.42857142857142855,0.14285714285714285,0.5215146299483648,0.08117913832199547,30.0,0.0,5.0,35.0,,,success,37.30720925331116
hawkes,high,short,1,SBTG-Linear,hac7_alpha010_by,0.09375,0.42857142857142855,0.15384615384615385,0.5395869191049913,0.08462301587301588,29.0,0.0,3.0,32.0,,,success,37.150810956954956
hawkes,high,short,1,SBTG-FeatureBilinear,hac5_alpha010_by,0.2222222222222222,0.2857142857142857,0.25,0.6006884681583476,0.11904761904761904,2.0,0.0,7.0,9.0,,,success,51.80509114265442
hawkes,high,short,1,SBTG-FeatureBilinear,hac7_alpha010_by,0.2,0.2857142857142857,0.23529411764705882,0.5946643717728055,0.1126984126984127,2.0,0.0,8.0,10.0,,,success,56.83155393600464
hawkes,high,short,1,SBTG-Minimal,hac5_alpha010_by,0.05263157894736842,0.42857142857142855,0.09375,0.38898450946643714,0.06700083542188806,,,,,0.3562822719449225,0.5811764705882353,success,89.23946905136108
hawkes,high,short,1,SBTG-Minimal,hac7_alpha010_by,0.12,0.8571428571428571,0.21052631578947367,0.6635111876075731,0.11396825396825395,,,,,0.7951807228915663,0.4705882352941177,success,89.67742419242859
hawkes,high,short,1,VAR-LASSO,default,0.125,0.42857142857142855,0.1935483870967742,0.6161790017211703,0.19240362811791384,,,,,,,,
hawkes,high,short,1,VAR-Ridge,default,0.07777777777777778,1.0,0.14432989690721648,0.5542168674698795,0.17164982164982165,,,,,,,,
hawkes,high,short,1,VAR-LiNGAM,default,0.0,0.0,0.0,0.4939759036144578,0.07777777777777778,,,,,,,,
hawkes,high,short,1,Poisson-GLM,default,0.07777777777777778,1.0,0.14432989690721648,0.5524956970740103,0.27778692619673906,,,,,,,,
hawkes,high,short,1,NOTEARS,default,0.0,0.0,0.0,0.5,0.07777777777777778,,,,,,,,
hawkes,high,short,1,PCMCI+,default,0.10344827586206896,0.42857142857142855,0.16666666666666666,0.5576592082616179,0.08877941981390257,,,,,,,,
hawkes,high,short,1,DYNOTEARS,default,0.5,0.14285714285714285,0.2222222222222222,0.5645438898450946,0.1380952380952381,,,,,,,,
poisson,high,long,1,SBTG-Linear,hac5_alpha010_by,0.125,1.0,0.2222222222222222,0.7048192771084337,0.125,47.0,0.0,9.0,56.0,,,success,99.9968376159668
poisson,high,long,1,SBTG-Linear,hac7_alpha010_by,0.125,1.0,0.2222222222222222,0.7048192771084337,0.125,47.0,0.0,9.0,56.0,,,success,107.35825848579407
poisson,high,long,1,SBTG-FeatureBilinear,hac5_alpha010_by,0.12962962962962962,1.0,0.22950819672131148,0.7168674698795181,0.12962962962962962,21.0,0.0,33.0,54.0,,,success,138.73249554634094
poisson,high,long,1,SBTG-FeatureBilinear,hac7_alpha010_by,0.1320754716981132,1.0,0.23333333333333334,0.7228915662650602,0.1320754716981132,20.0,0.0,33.0,53.0,,,success,127.32927227020264
poisson,high,long,1,SBTG-Minimal,hac5_alpha010_by,0.1,1.0,0.18181818181818182,0.6204819277108433,0.1,,,,,0.7934595524956971,0.92,success,252.82996582984924
poisson,high,long,1,SBTG-Minimal,hac7_alpha010_by,0.1044776119402985,1.0,0.1891891891891892,0.6385542168674698,0.1044776119402985,,,,,0.8864027538726333,0.9364705882352942,success,256.6699175834656
poisson,high,long,1,VAR-LASSO,default,0.2727272727272727,0.42857142857142855,0.3333333333333333,0.6609294320137694,0.17063492063492064,,,,,,,,
poisson,high,long,1,VAR-Ridge,default,0.07777777777777778,1.0,0.14432989690721648,0.5146299483648881,0.12139380709978716,,,,,,,,
poisson,high,long,1,VAR-LiNGAM,default,0.0,0.0,0.0,0.4759036144578313,0.07777777777777778,,,,,,,,
poisson,high,long,1,Poisson-GLM,default,0.07777777777777778,1.0,0.14432989690721648,0.5559380378657487,0.3317927170868347,,,,,,,,
poisson,high,long,1,NOTEARS,default,0.16666666666666666,0.14285714285714285,0.15384615384615385,0.5404475043029259,0.10238095238095238,,,,,,,,
poisson,high,long,1,PCMCI+,default,0.12,0.42857142857142855,0.1875,0.5817555938037866,0.09587301587301586,,,,,,,,
poisson,high,long,1,DYNOTEARS,default,0.1,0.14285714285714285,0.11764705882352941,0.5180722891566264,0.09523809523809523,,,,,,,,
poisson,high,long,0,SBTG-Linear,hac5_alpha010_by,0.13043478260869565,1.0,0.23076923076923078,0.6296296296296297,0.13043478260869565,57.0,0.0,12.0,69.0,,,success,98.73294258117676
poisson,high,long,0,SBTG-Linear,hac7_alpha010_by,0.12857142857142856,1.0,0.22784810126582278,0.6234567901234568,0.12857142857142856,56.0,0.0,14.0,70.0,,,success,106.83429527282715
poisson,high,long,0,SBTG-FeatureBilinear,hac5_alpha010_by,0.12698412698412698,0.8888888888888888,0.2222222222222222,0.6049382716049383,0.12398589065255732,28.0,0.0,35.0,63.0,,,success,137.25932717323303
poisson,high,long,0,SBTG-FeatureBilinear,hac7_alpha010_by,0.12698412698412698,0.8888888888888888,0.2222222222222222,0.6049382716049383,0.12398589065255732,28.0,0.0,35.0,63.0,,,success,127.8254451751709
poisson,high,long,0,SBTG-Minimal,hac5_alpha010_by,0.20930232558139536,1.0,0.34615384615384615,0.7901234567901234,0.20930232558139536,,,,,0.9657064471879286,0.5477560414269275,success,257.77841997146606
poisson,high,long,0,SBTG-Minimal,hac7_alpha010_by,0.16666666666666666,0.8888888888888888,0.2807017543859649,0.6975308641975309,0.15925925925925927,,,,,0.8930041152263374,0.49597238204833133,success,261.5119731426239
poisson,high,long,0,VAR-LASSO,default,0.08333333333333333,0.1111111111111111,0.09523809523809523,0.4855967078189301,0.10277777777777777,,,,,,,,
poisson,high,long,0,VAR-Ridge,default,0.1,1.0,0.18181818181818182,0.36213991769547327,0.08456313418150899,,,,,,,,
poisson,high,long,0,VAR-LiNGAM,default,0.2,0.1111111111111111,0.14285714285714285,0.5308641975308642,0.12592592592592594,,,,,,,,
poisson,high,long,0,Poisson-GLM,default,0.1,1.0,0.18181818181818182,0.41152263374485587,0.14342966053199646,,,,,,,,
poisson,high,long,0,NOTEARS,default,0.0,0.0,0.0,0.46296296296296297,0.1,,,,,,,,
poisson,high,long,0,PCMCI+,default,0.15,0.3333333333333333,0.20689655172413793,0.5617283950617283,0.11666666666666667,,,,,,,,
poisson,high,long,0,DYNOTEARS,default,0.0,0.0,0.0,0.40740740740740744,0.1,,,,,,,,
tanh,low,short,0,SBTG-Linear,hac5_alpha010_by,0.15517241379310345,1.0,0.26865671641791045,0.6975308641975309,0.15517241379310345,58.0,0.0,0.0,58.0,,,success,38.076332807540894
tanh,low,short,0,SBTG-Linear,hac7_alpha010_by,0.15517241379310345,1.0,0.26865671641791045,0.6975308641975309,0.15517241379310345,58.0,0.0,0.0,58.0,,,success,36.86595034599304
tanh,low,short,0,SBTG-FeatureBilinear,hac5_alpha010_by,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.7530864197530864,0.35308641975308647,9.0,0.0,0.0,9.0,,,success,56.1149365901947
tanh,low,short,0,SBTG-FeatureBilinear,hac7_alpha010_by,0.625,0.5555555555555556,0.5882352941176471,0.7592592592592593,0.39166666666666666,8.0,0.0,0.0,8.0,,,success,57.183905839920044
tanh,low,short,0,SBTG-Minimal,hac5_alpha010_by,0.10638297872340426,0.5555555555555556,0.17857142857142858,0.5185185185185186,0.10354609929078015,,,,,0.46502057613168724,0.5074798619102416,success,89.18717312812805
tanh,low,short,0,SBTG-Minimal,hac7_alpha010_by,0.0847457627118644,0.5555555555555556,0.14705882352941177,0.4444444444444445,0.09152542372881356,,,,,0.5390946502057613,0.6409666283084005,success,88.16403937339783
tanh,low,short,0,VAR-LASSO,default,0.13725490196078433,0.7777777777777778,0.23333333333333334,0.5747599451303155,0.22674091110988265,,,,,,,,
tanh,low,short,0,VAR-Ridge,default,0.1,1.0,0.18181818181818182,0.5075445816186557,0.21330574536319746,,,,,,,,
tanh,low,short,0,VAR-LiNGAM,default,0.07692307692307693,0.3333333333333333,0.125,0.4183813443072702,0.09154869154869155,,,,,,,,
tanh,low,short,0,NOTEARS,default,0.0,0.0,0.0,0.49382716049382713,0.1,,,,,,,,
tanh,low,short,0,PCMCI+,default,0.09722222222222222,0.7777777777777778,0.1728395061728395,0.48765432098765427,0.09783950617283951,,,,,,,,
tanh,low,short,0,DYNOTEARS,default,0.16666666666666666,0.1111111111111111,0.13333333333333333,0.5267489711934157,0.14444444444444443,,,,,,,,
tanh,low,short,1,SBTG-Linear,hac5_alpha010_by,0.21212121212121213,1.0,0.35,0.8433734939759037,0.21212121212121213,33.0,0.0,0.0,33.0,,,success,38.181355714797974
tanh,low,short,1,SBTG-Linear,hac7_alpha010_by,0.21212121212121213,1.0,0.35,0.8433734939759037,0.21212121212121213,33.0,0.0,0.0,33.0,,,success,37.60790824890137
tanh,low,short,1,SBTG-FeatureBilinear,hac5_alpha010_by,0.45454545454545453,0.7142857142857143,0.5555555555555556,0.8209982788296042,0.34689754689754687,11.0,0.0,0.0,11.0,,,success,56.27702569961548
tanh,low,short,1,SBTG-FeatureBilinear,hac7_alpha010_by,0.45454545454545453,0.7142857142857143,0.5555555555555556,0.8209982788296042,0.34689754689754687,11.0,0.0,0.0,11.0,,,success,57.23541879653931
tanh,low,short,1,SBTG-Minimal,hac5_alpha010_by,0.11475409836065574,1.0,0.20588235294117646,0.6746987951807228,0.11475409836065574,,,,,0.8519793459552496,0.44941176470588234,success,91.29999780654907
tanh,low,short,1,SBTG-Minimal,hac7_alpha010_by,0.09523809523809523,0.5714285714285714,0.16326530612244897,0.5567986230636833,0.08775510204081632,,,,,0.5886402753872634,0.7694117647058825,success,86.32975840568542
tanh,low,short,1,VAR-LASSO,default,0.125,0.8571428571428571,0.21818181818181817,0.7013769363166954,0.32857026486058744,,,,,,,,
tanh,low,short,1,VAR-Ridge,default,0.07777777777777778,1.0,0.14432989690721648,0.621342512908778,0.31096791156685405,,,,,,,,
tanh,low,short,1,VAR-LiNGAM,default,0.06451612903225806,0.2857142857142857,0.10526315789473684,0.48709122203098104,0.0963718820861678,,,,,,,,
tanh,low,short,1,NOTEARS,default,0.0,0.0,0.0,0.5,0.07777777777777778,,,,,,,,
tanh,low,short,1,PCMCI+,default,0.1,0.7142857142857143,0.17543859649122806,0.5860585197934596,0.09365079365079367,,,,,,,,
tanh,low,short,1,DYNOTEARS,default,0.5,0.2857142857142857,0.36363636363636365,0.6342512908777969,0.3412698412698413,,,,,,,,
hawkes,low,long,1,SBTG-Linear,hac5_alpha010_by,0.03773584905660377,0.2857142857142857,0.06666666666666667,0.33562822719449226,0.06633722671458521,39.0,0.0,14.0,53.0,,,success,98.94738173484802
hawkes,low,long,1,SBTG-Linear,hac7_alpha010_by,0.03773584905660377,0.2857142857142857,0.06666666666666667,0.33562822719449226,0.06633722671458521,39.0,0.0,14.0,53.0,,,success,97.4848620891571
hawkes,low,long,1,SBTG-FeatureBilinear,hac5_alpha010_by,0.047619047619047616,0.42857142857142855,0.08571428571428572,0.3528399311531842,0.06485260770975057,48.0,0.0,15.0,63.0,,,success,137.23717331886292
hawkes,low,long,1,SBTG-FeatureBilinear,hac7_alpha010_by,0.04838709677419355,0.42857142857142855,0.08695652173913043,0.35886402753872637,0.06518177163338454,47.0,0.0,15.0,62.0,,,success,127.55827331542969
hawkes,low,long,1,SBTG-Minimal,hac5_alpha010_by,0.06349206349206349,0.5714285714285714,0.11428571428571428,0.43029259896729777,0.06961451247165532,,,,,0.3889845094664372,0.49176470588235294,success,256.5772297382355
hawkes,low,long,1,SBTG-Minimal,hac7_alpha010_by,0.05172413793103448,0.42857142857142855,0.09230769230769231,0.382960413080895,0.0666119321291735,,,,,0.35456110154905335,0.5788235294117647,success,248.26963424682617
hawkes,low,long,1,VAR-LASSO,default,0.16666666666666666,0.14285714285714285,0.15384615384615385,0.5438898450946643,0.1380952380952381,,,,,,,,
hawkes,low,long,1,VAR-Ridge,default,0.07777777777777778,1.0,0.14432989690721648,0.45266781411359724,0.14838992066342407,,,,,,,,
hawkes,low,long,1,VAR-LiNGAM,default,0.0,0.0,0.0,0.5,0.07777777777777778,,,,,,,,
hawkes,low,long,1,Poisson-GLM,default,0.07777777777777778,1.0,0.14432989690721648,0.46643717728055073,0.13548251993193944,,,,,,,,
hawkes,low,long,1,NOTEARS,default,0.0,0.0,0.0,0.5,0.07777777777777778,,,,,,,,
hawkes,low,long,1,PCMCI+,default,0.08695652173913043,0.2857142857142857,0.13333333333333333,0.5163511187607572,0.08040027605244997,,,,,,,,
hawkes,low,long,1,DYNOTEARS,default,0.0,0.0,0.0,0.5,0.07777777777777778,,,,,,,,
hawkes,low,long,0,SBTG-Linear,hac5_alpha010_by,0.14285714285714285,0.8888888888888888,0.24615384615384617,0.6481481481481481,0.1380952380952381,46.0,0.0,10.0,56.0,,,success,98.3557517528534
hawkes,low,long,0,SBTG-Linear,hac7_alpha010_by,0.14285714285714285,0.8888888888888888,0.24615384615384617,0.6481481481481481,0.1380952380952381,46.0,0.0,10.0,56.0,,,success,96.06212139129639
hawkes,low,long,0,SBTG-FeatureBilinear,hac5_alpha010_by,0.08888888888888889,0.4444444444444444,0.14814814814814814,0.4691358024691358,0.09506172839506173,42.0,0.0,3.0,45.0,,,success,137.0743923187256
hawkes,low,long,0,SBTG-FeatureBilinear,hac7_alpha010_by,0.08695652173913043,0.4444444444444444,0.14545454545454545,0.46296296296296297,0.09420289855072464,42.0,0.0,4.0,46.0,,,success,127.87279987335205
hawkes,low,long,0,SBTG-Minimal,hac5_alpha010_by,0.13043478260869565,0.6666666666666666,0.21818181818181817,0.5864197530864197,0.12028985507246377,,,,,0.522633744855967,0.42462600690448793,success,257.39739775657654
hawkes,low,long,0,SBTG-Minimal,hac7_alpha010_by,0.15555555555555556,0.7777777777777778,0.25925925925925924,0.654320987654321,0.14320987654320988,,,,,0.7215363511659808,0.5063291139240507,success,258.074095249176
hawkes,low,long,0,VAR-LASSO,default,0.0,0.0,0.0,0.4506172839506173,0.1,,,,,,,,
hawkes,low,long,0,VAR-Ridge,default,0.1,1.0,0.18181818181818182,0.39231824417009603,0.09066171830489972,,,,,,,,
hawkes,low,long,0,VAR-LiNGAM,default,0.0,0.0,0.0,0.5,0.1,,,,,,,,
hawkes,low,long,0,Poisson-GLM,default,0.1,1.0,0.18181818181818182,0.41838134430727025,0.1974953123304322,,,,,,,,
hawkes,low,long,0,NOTEARS,default,0.0,0.0,0.0,0.5,0.1,,,,,,,,
hawkes,low,long,0,PCMCI+,default,0.041666666666666664,0.1111111111111111,0.06060606060606061,0.4135802469135803,0.09351851851851853,,,,,,,,
hawkes,low,long,0,DYNOTEARS,default,0.0,0.0,0.0,0.5,0.1,,,,,,,,
tanh,high,short,0,SBTG-Linear,hac5_alpha010_by,0.21951219512195122,1.0,0.36,0.8024691358024691,0.21951219512195122,41.0,0.0,0.0,41.0,,,success,37.19962811470032
tanh,high,short,0,SBTG-Linear,hac7_alpha010_by,0.21428571428571427,1.0,0.35294117647058826,0.7962962962962963,0.21428571428571427,42.0,0.0,0.0,42.0,,,success,38.4087610244751
tanh,high,short,0,SBTG-FeatureBilinear,hac5_alpha010_by,0.1323529411764706,1.0,0.23376623376623376,0.6358024691358024,0.1323529411764706,20.0,0.0,48.0,68.0,,,success,56.06136465072632
tanh,high,short,0,SBTG-FeatureBilinear,hac7_alpha010_by,0.1323529411764706,1.0,0.23376623376623376,0.6358024691358024,0.1323529411764706,20.0,0.0,48.0,68.0,,,success,55.34099864959717
tanh,high,short,0,SBTG-Minimal,hac5_alpha010_by,0.14285714285714285,1.0,0.25,0.6666666666666667,0.14285714285714285,,,,,0.9478737997256516,0.7928653624856157,success,88.22334957122803
tanh,high,short,0,SBTG-Minimal,hac7_alpha010_by,0.13636363636363635,1.0,0.24,0.6481481481481481,0.13636363636363635,,,,,0.897119341563786,0.5707710011507481,success,89.5498673915863
tanh,high,short,0,VAR-LASSO,default,0.15384615384615385,0.4444444444444444,0.22857142857142856,0.5919067215363512,0.1554217387550721,,,,,,,,
tanh,high,short,0,VAR-Ridge,default,0.1,1.0,0.18181818181818182,0.6090534979423868,0.17487546655585437,,,,,,,,
tanh,high,short,0,VAR-LiNGAM,default,0.0,0.0,0.0,0.42592592592592593,0.1,,,,,,,,
tanh,high,short,0,NOTEARS,default,0.14285714285714285,0.1111111111111111,0.125,0.5171467764060357,0.11111111111111112,,,,,,,,
tanh,high,short,0,PCMCI+,default,0.08,0.2222222222222222,0.11764705882352941,0.4691358024691359,0.09555555555555556,,,,,,,,
tanh,high,short,0,DYNOTEARS,default,0.125,0.1111111111111111,0.11764705882352941,0.5116598079561043,0.11111111111111112,,,,,,,,
tanh,high,short,1,SBTG-Linear,hac5_alpha010_by,0.2413793103448276,1.0,0.3888888888888889,0.8674698795180723,0.2413793103448276,25.0,0.0,4.0,29.0,,,success,37.287363052368164
tanh,high,short,1,SBTG-Linear,hac7_alpha010_by,0.2413793103448276,1.0,0.3888888888888889,0.8674698795180723,0.2413793103448276,26.0,0.0,3.0,29.0,,,success,39.26805877685547
tanh,high,short,1,SBTG-FeatureBilinear,hac5_alpha010_by,0.12280701754385964,1.0,0.21875,0.6987951807228916,0.12280701754385964,17.0,0.0,40.0,57.0,,,success,56.435555934906006
tanh,high,short,1,SBTG-FeatureBilinear,hac7_alpha010_by,0.11666666666666667,1.0,0.208955223880597,0.6807228915662651,0.11666666666666667,17.0,0.0,43.0,60.0,,,success,55.13757133483887
tanh,high,short,1,SBTG-Minimal,hac5_alpha010_by,0.125,1.0,0.2222222222222222,0.7048192771084337,0.125,,,,,0.9793459552495697,0.7200000000000001,success,89.01456999778748
tanh,high,short,1,SBTG-Minimal,hac7_alpha010_by,0.15789473684210525,0.8571428571428571,0.26666666666666666,0.7358003442340793,0.14644945697577277,,,,,0.9345955249569706,0.8658823529411764,success,90.02369737625122
tanh,high,short,1,VAR-LASSO,default,0.13043478260869565,0.42857142857142855,0.2,0.6092943201376936,0.3011732229123533,,,,,,,,
tanh,high,short,1,VAR-Ridge,default,0.07777777777777778,1.0,0.14432989690721648,0.5266781411359724,0.3010532622139765,,,,,,,,
tanh,high,short,1,VAR-LiNGAM,default,0.0,0.0,0.0,0.4879518072289157,0.07777777777777778,,,,,,,,
tanh,high,short,1,NOTEARS,default,0.5,0.2857142857142857,0.36363636363636365,0.6342512908777969,0.3412698412698413,,,,,,,,
tanh,high,short,1,PCMCI+,default,0.13043478260869565,0.42857142857142855,0.2,0.5938037865748709,0.10034506556245687,,,,,,,,
tanh,high,short,1,DYNOTEARS,default,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.6179001721170395,0.2222222222222222,,,,,,,,
hawkes,high,long,1,SBTG-Linear,hac5_alpha010_by,0.13157894736842105,0.7142857142857143,0.2222222222222222,0.6583476764199656,0.11620718462823726,12.0,0.0,26.0,38.0,,,success,102.71020436286926
hawkes,high,long,1,SBTG-Linear,hac7_alpha010_by,0.13157894736842105,0.7142857142857143,0.2222222222222222,0.6583476764199656,0.11620718462823726,12.0,0.0,26.0,38.0,,,success,95.48610258102417
hawkes,high,long,1,SBTG-FeatureBilinear,hac5_alpha010_by,0.13513513513513514,0.7142857142857143,0.22727272727272727,0.6643717728055077,0.11874731874731875,28.0,0.0,9.0,37.0,,,success,136.78047275543213
hawkes,high,long,1,SBTG-FeatureBilinear,hac7_alpha010_by,0.14285714285714285,0.7142857142857143,0.23809523809523808,0.6764199655765921,0.12426303854875284,23.0,0.0,12.0,35.0,,,success,126.67675423622131
hawkes,high,long,1,SBTG-Minimal,hac5_alpha010_by,0.09523809523809523,0.8571428571428571,0.17142857142857143,0.5851979345955249,0.0927437641723356,,,,,0.5662650602409639,0.6564705882352941,success,250.47885751724243
hawkes,high,long,1,SBTG-Minimal,hac7_alpha010_by,0.1076923076923077,1.0,0.19444444444444445,0.6506024096385542,0.1076923076923077,,,,,0.6970740103270223,0.7105882352941177,success,241.3342423439026
hawkes,high,long,1,VAR-LASSO,default,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.6161790017211703,0.1984126984126984,,,,,,,,
hawkes,high,long,1,VAR-Ridge,default,0.07777777777777778,1.0,0.14432989690721648,0.5662650602409639,0.20933221773557906,,,,,,,,
hawkes,high,long,1,VAR-LiNGAM,default,0.0,0.0,0.0,0.4939759036144578,0.07777777777777778,,,,,,,,
hawkes,high,long,1,Poisson-GLM,default,0.07777777777777778,1.0,0.14432989690721648,0.5955249569707401,0.3565651677974819,,,,,,,,
hawkes,high,long,1,NOTEARS,default,0.0,0.0,0.0,0.5,0.07777777777777778,,,,,,,,
hawkes,high,long,1,PCMCI+,default,0.09090909090909091,0.2857142857142857,0.13793103448275862,0.5223752151462995,0.08152958152958154,,,,,,,,
hawkes,high,long,1,DYNOTEARS,default,0.0,0.0,0.0,0.4939759036144578,0.07777777777777778,,,,,,,,
